id_university_subject,name,full_name,code,hours,enableable,validable,credits,semesters,id_university_type_subject,id_university_qualification_type,id_authorization_program,id_university_deparment,id_program,description,status,file_name,university_type_subject,university_qualification_type,authorization_programs,university_department,program
820,Trabajo de Grado ,Trabajo de Grado ,801108M,01:00:00,True,True,3,9,1,1,25,2,8,Trabajo de Grado ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 25, 'resolution_number': '038-DIU', 'status': True, 'created_at': '2023-08-05 03:13:15', 'updated_at': '2023-08-05 03:13:15', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
797,Taller Tecnológico I,Taller Tecnológico I,701006C,03:00:00,True,True,3,1,1,1,29,2,8,Taller Tecnológico I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
790,Lectura Crítica,Lectura Crítica,204024C,03:00:00,True,True,3,3,1,1,29,2,8,Lectura Crítica,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
781,Fundamentos de Control y Auditoria,Fundamentos de Control y Auditoria,802089M,03:00:00,True,True,3,7,1,1,4,2,6,Fundamentos de Control y Auditoria,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 4, 'resolution_number': '091-NOC', 'status': True, 'created_at': '2023-01-16 13:05:50', 'updated_at': '2023-01-16 13:05:50', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
775,Legislación Tributaria II,Legislación Tributaria II,802057M,03:00:00,True,True,3,7,1,1,4,2,6,Legislación Tributaria II,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 4, 'resolution_number': '091-NOC', 'status': True, 'created_at': '2023-01-16 13:05:50', 'updated_at': '2023-01-16 13:05:50', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
780,Casos Contables Especiales II,Casos Contables Especiales II,802086M,03:00:00,True,True,3,5,1,1,4,2,6,Casos Contables Especiales II,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 4, 'resolution_number': '091-NOC', 'status': True, 'created_at': '2023-01-16 13:05:50', 'updated_at': '2023-01-16 13:05:50', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
715,"Taller Habilidades y herramientas informáticas para la gestión 
(Científico tecnológico) - grupo dividido ","Taller Habilidades y herramientas informáticas para la gestión 
(Científico tecnológico) - grupo dividido ",801044C,03:00:00,True,True,3,1,1,1,23,2,2,"Taller Habilidades y herramientas informáticas para la gestión 
(Científico tecnológico) - grupo dividido ",True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
795,Inserción a la Vida Universitaria,Inserción a la Vida Universitaria,701001C,02:00:00,True,True,3,1,1,1,29,2,8,Inserción a la Vida Universitaria,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
803,Inserción a la Vida Universitaria,Inserción a la Vida Universitaria,701001C,02:00:00,False,False,3,5,4,1,7,2,3,Inserción a la Vida Universitaria,True,,"{'id_university_type_subject': 4, 'type': 'Electiva Complementaria', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 7, 'resolution_number': '228', 'status': True, 'created_at': '2023-01-16 14:02:37', 'updated_at': '2023-01-16 14:02:37', 'id_program': 3, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 3, 'full_name': 'Ingeniería de Alimentos'}"
825,Trabajo de Grado,Trabajo de Grado,801108M,01:00:00,True,True,3,10,1,1,1,2,8,Trabajo de Grado,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 1, 'resolution_number': '038-NOC', 'status': True, 'created_at': '2023-01-16 13:32:45', 'updated_at': '2023-01-16 13:32:45', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
832,Hacienda pública,Hacienda pública,802022C,03:00:00,True,True,3,4,1,1,26,2,6,Hacienda pública,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
808,Inglés con fines generales y académicos III,Inglés con fines generales y académicos III,204027C,04:00:00,True,True,3,5,1,1,19,2,2,Inglés con fines generales y académicos III,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
814,Modelos y Simulación de datos para las organizaciones,Modelos y Simulación de datos para las organizaciones,801105C,04:00:00,True,True,3,4,1,1,23,2,2,Modelos y Simulación de datos para las organizaciones,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
813,Mercadeo,Mercadeo,801111C,03:00:00,True,True,3,4,1,1,23,2,2,Mercadeo,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
812,Lectura Crítica,Lectura Crítica,204024C,03:00:00,True,True,3,4,1,1,23,2,2,Lectura Crítica,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
804,Investigación de Mercados,Investigación de Mercados,801115C,03:00:00,True,True,3,5,1,1,19,2,2,Investigación de Mercados,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
805,Análisis integrado del entorno,Análisis integrado del entorno,801113C,03:00:00,True,True,3,5,1,1,19,2,2,Análisis integrado del entorno,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
809,Gestión del Conocimiento e Innovación,Gestión del Conocimiento e Innovación,801114C,03:00:00,True,True,3,5,1,1,19,2,2,Gestión del Conocimiento e Innovación,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
831,Género Pluralidad y Diversidad,Género Pluralidad y Diversidad,207001C,03:00:00,True,True,3,4,1,1,26,2,6,Género Pluralidad y Diversidad,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
816,Estadística II para las ciencias de la administración,Estadística II para las ciencias de la administración,801104C,03:00:00,True,True,3,4,1,1,23,2,2,Estadística II para las ciencias de la administración,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
829,Estadística II para las ciencias de la administración,Estadística II para las ciencias de la administración,801104C,03:00:00,True,True,3,4,1,1,26,2,6,Estadística II para las ciencias de la administración,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
827,Economía de empresa,Economía de empresa,801088C,03:00:00,True,True,3,4,1,1,26,2,6,Economía de empresa,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
815,Costos y Presupuestos Gerenciales,Costos y Presupuestos Gerenciales,802028C,03:00:00,True,True,3,4,1,1,23,2,2,Costos y Presupuestos Gerenciales,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
807,Responsabilidad Social Empresarial y Sostenibilidad,Responsabilidad Social Empresarial y Sostenibilidad,801116C,03:00:00,True,True,3,5,1,1,19,2,2,Responsabilidad Social Empresarial y Sostenibilidad,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
826,Informes financieros,Informes financieros,802020C,03:00:00,True,True,3,4,1,1,26,2,6,Informes financieros,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
806,Investigación y Gestión de Operaciones,Investigación y Gestión de Operaciones,801095C,03:00:00,True,True,3,5,1,1,19,2,2,Investigación y Gestión de Operaciones,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
818,Legislación laboral,Legislación laboral,801099C,03:00:00,True,True,3,4,1,1,23,2,2,Legislación laboral,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 23, 'resolution_number': '246-NOC', 'status': True, 'created_at': '2023-08-05 01:03:25', 'updated_at': '2023-08-05 01:03:25', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
810,"Humanismo, pensamiento administrativo y organizaciones","Humanismo, pensamiento administrativo y organizaciones",801126C,03:00:00,True,True,3,5,2,1,19,2,2,"Humanismo, pensamiento administrativo y organizaciones",True,,"{'id_university_type_subject': 2, 'type': 'Basica', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
830,Investigación y Gestión de Operaciones,Investigación y Gestión de Operaciones,801095C,03:00:00,True,True,3,4,1,1,26,2,6,Investigación y Gestión de Operaciones,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 26, 'resolution_number': '240-NOC', 'status': True, 'created_at': '2023-08-06 23:16:45', 'updated_at': '2023-08-06 23:16:45', 'id_program': 6, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 6, 'full_name': 'Contaduría Publica'}"
833,Desarrollo de software I,Desarrollo de software I,750009C,03:00:00,True,True,3,5,1,1,14,2,8,Desarrollo de software I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 14, 'resolution_number': '217-DIU', 'status': True, 'created_at': '2023-01-30 21:30:48', 'updated_at': '2023-01-30 21:30:48', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
840,Fundamentos de  Programación Orientada a Objetos,Fundamentos de  Programación Orientada a Objetos,750015C,03:00:00,True,True,3,2,1,1,29,2,8,Fundamentos de  Programación Orientada a Objetos,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
841,Fundamentos de redes,Fundamentos de redes,750010C,03:00:00,True,True,3,4,1,1,29,2,8,Fundamentos de redes,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
844,Análilsis y Diseño de Algoritmos I,Análilsis y Diseño de Algoritmos I,750008C,04:00:00,True,True,3,4,1,1,29,2,8,Análilsis y Diseño de Algoritmos I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
845,Bases de Datos ,Bases de Datos ,750006C,04:00:00,True,True,3,4,1,1,29,2,8,Bases de Datos ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
861,Taller de Representación IV - Gestión multimodal del dibujo ,Taller de Representación IV - Gestión multimodal del dibujo ,501013C,06:00:00,True,True,3,4,1,1,5,2,4,Taller de Representación IV - Gestión multimodal del dibujo ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
850,Introducción a la Practica,Introducción a la Practica,207025M,04:00:00,True,True,3,7,1,1,6,2,5,Introducción a la Practica,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
835,Impactos ambientales,Impactos ambientales,701004C,05:00:00,True,True,3,5,1,1,14,2,8,Impactos ambientales,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 14, 'resolution_number': '217-DIU', 'status': True, 'created_at': '2023-01-30 21:30:48', 'updated_at': '2023-01-30 21:30:48', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
836,Desarrollo de Aplicaciones para Dispositivos Móviles,Desarrollo de Aplicaciones para Dispositivos Móviles,750026C,03:00:00,False,False,3,6,1,1,14,2,8,Desarrollo de Aplicaciones para Dispositivos Móviles,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 14, 'resolution_number': '217-DIU', 'status': True, 'created_at': '2023-01-30 21:30:48', 'updated_at': '2023-01-30 21:30:48', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
705,Inglés con fines generales y académicos II,Inglés con fines generales y académicos II,204026C,04:00:00,True,True,3,4,1,1,19,2,2,Inglés con fines generales y académicos II,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 19, 'resolution_number': '246-DIU', 'status': True, 'created_at': '2023-02-15 02:05:28', 'updated_at': '2023-02-15 02:05:28', 'id_program': 2, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 2, 'full_name': 'Administracion de empresas'}"
860,Taller de Representación II - Representar las ideas,Taller de Representación II - Representar las ideas,501003C,06:00:00,True,True,3,2,1,1,5,2,4,Taller de Representación II - Representar las ideas,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
865,Taller Construcción de edificaciones  III,Taller Construcción de edificaciones  III,502026C,04:00:00,True,True,3,4,1,1,5,2,4,Taller Construcción de edificaciones  III,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
849,Sistematización de Experiencias ,Sistematización de Experiencias ,207089M,03:00:00,True,True,3,7,1,1,6,2,5,Sistematización de Experiencias ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
